time_hours,Reliability,P_fail,P_H,P_M,P_C,P_Q,P_MC,P_QM,P_QC,P_F
527.5,1.0,0.0,1.3115595460007166e-174,1.9162294712396813e-176,2.755905364011484e-177,2.249757658364538e-179,2.8499890265653708e-179,1.1998637418145399e-185,1.0,0.0
528.0,1.0,0.0,8.745825677422545e-175,1.278956614366887e-176,1.8392819890559923e-177,1.5002896265780834e-179,1.9032652326460428e-179,8.001497958659609e-186,1.0,0.0
528.5,1.0,0.0,5.831947700209238e-175,8.53618306103702e-177,1.227529528451543e-177,1.0004939577418336e-179,1.2710267660475888e-179,5.3359366385675184e-186,1.0,0.0
529.0,1.0,0.0,3.88889685576254e-175,5.697328216391261e-177,8.192476238557425e-178,6.671966084640409e-180,8.48807747969343e-180,3.558361159926249e-186,1.0,0.0
529.5,1.0,0.0,2.593219200888439e-175,3.8025800981529533e-177,5.46761651018511e-178,4.449315330081531e-180,5.668435802976089e-180,2.3729543451170778e-186,1.0,0.0
530.0,1.0,0.0,1.7292270978829724e-175,2.5379620002640065e-177,3.6490558979766393e-178,2.9671024221598837e-180,3.785440197673997e-180,1.5824454069771326e-186,1.0,0.0
530.5,1.0,0.0,1.1530943296379701e-175,1.6939144525056913e-177,2.4353568162004916e-178,1.9786632441445804e-180,2.5279519103438335e-180,1.0552809197236035e-186,1.0,0.0
531.0,1.0,0.0,7.689137734835705e-176,1.1305699709213626e-177,1.6253402900889655e-178,1.319505578793526e-180,1.6881867573752158e-180,7.037322138970073e-187,1.0,0.0
531.5,1.0,0.0,5.127320253481498e-176,7.545760794158575e-178,1.0847399062062654e-178,8.799349571631722e-181,1.1273828776287676e-180,4.692959146837891e-187,1.0,0.0
532.0,1.0,0.0,3.4190326520823214e-176,5.036261095201799e-178,7.239466304809731e-179,5.867997334711786e-181,7.528728667288243e-181,3.1295803891082505e-187,1.0,0.0
532.5,1.0,0.0,2.279901332097912e-176,3.361344749493125e-178,4.8315569423049854e-179,3.913174733382071e-181,5.027720467674148e-181,2.0870144014290023e-187,1.0,0.0
533.0,1.0,0.0,1.5202984624718589e-176,2.2434556817128128e-178,3.2245363116390096e-179,2.609567708425481e-181,3.3575297558905043e-181,1.391761364619744e-187,1.0,0.0
533.5,1.0,0.0,1.0137751938885384e-176,1.4973438739789158e-178,2.1520237536405447e-179,1.7402349826617439e-181,2.2421666406658015e-181,9.28119938940575e-188,1.0,0.0
534.0,1.0,0.0,6.760120917788321e-177,9.993675056492867e-179,1.4362381858846483e-179,1.1605055343743647e-181,1.4973218929834091e-181,6.189326958611347e-188,1.0,0.0
534.5,1.0,0.0,4.5078272874117795e-177,6.670041221400247e-179,9.585295333974437e-180,7.739030054896245e-182,9.999118960908923e-182,4.127458774749691e-188,1.0,0.0
535.0,1.0,0.0,3.00593837007614e-177,4.451756809453276e-179,6.397114867411464e-180,5.1609047853846925e-182,6.6774027260399e-182,2.752466609008359e-188,1.0,0.0
535.5,1.0,0.0,2.004439147419938e-177,2.9712142297055714e-179,4.269356507273815e-180,3.441637747642195e-182,4.4591561484702276e-182,1.8355295061243203e-188,1.0,0.0
536.0,1.0,0.0,1.3366129976935618e-177,1.9830612237659136e-179,2.849314031237954e-180,2.2951150570094154e-182,2.9778105754941997e-182,1.2240542816695945e-188,1.0,0.0
536.5,1.0,0.0,8.912888714546161e-178,1.3235425294092362e-179,1.90159416177983e-180,1.5305367573075424e-182,1.9885693155873802e-182,8.16281550451692e-189,1.0,0.0
537.0,1.0,0.0,5.943349748578235e-178,8.833631990054636e-180,1.2690974693425912e-180,1.0206646231097715e-182,1.327955981440803e-182,5.44351319762152e-189,1.0,0.0
537.5,1.0,0.0,3.963182685797016e-178,5.895767214694482e-180,8.469772508150635e-181,6.806476607890202e-183,8.868004530408471e-183,3.630099890537217e-189,1.0,0.0
538.0,1.0,0.0,2.642754955613815e-178,3.934965937685654e-180,5.652598497421144e-181,4.539015299764361e-183,5.921986537546165e-183,2.4207941856330996e-189,1.0,0.0
538.5,1.0,0.0,1.7622588482864315e-178,2.626281364269972e-180,3.772455782303086e-181,3.0269199316172057e-183,3.954651422606819e-183,1.6143479832111939e-189,1.0,0.0
539.0,1.0,0.0,1.1751207737845348e-178,1.7528354680495497e-180,2.5176757928660423e-181,2.018553273334709e-183,2.6408776921226306e-183,1.0765555383518175e-189,1.0,0.0
539.5,1.0,0.0,7.836015885649937e-179,1.1698782839395442e-180,1.6802545420200076e-181,1.3461067266927993e-183,1.7635494979433246e-183,7.179194504019409e-190,1.0,0.0
540.0,1.0,0.0,5.2252624862044e-179,7.808000518418244e-181,1.121372703205137e-181,8.976742538811101e-184,1.1776773089734698e-183,4.787568447033567e-190,1.0,0.0
540.5,1.0,0.0,3.4843431213220905e-179,5.211210490287799e-181,7.483840298059219e-182,5.986293976164466e-184,7.864375662298543e-184,3.1926717431483113e-190,1.0,0.0
541.0,1.0,0.0,2.3234520790406192e-179,3.478059649603308e-181,4.994576530103001e-182,3.9920622760476863e-184,5.251719048889507e-184,2.1290876322266463e-190,1.0,0.0
541.5,1.0,0.0,1.5493392515114325e-179,2.3213202808639572e-181,3.3332851169776786e-182,2.662174817651786e-184,3.507018128980736e-184,1.4198184060720108e-190,1.0,0.0
542.0,1.0,0.0,1.0331403595227928e-179,1.5492900632745838e-181,2.2245690230345256e-182,1.7753166676209584e-184,2.3419295733918353e-184,9.468301153123472e-191,1.0,0.0
542.5,1.0,0.0,6.889252960148149e-180,1.0340226113334682e-181,1.4846324176447122e-182,1.1839001787072606e-184,1.5638998776481323e-184,6.314098024604675e-191,1.0,0.0
543.0,1.0,0.0,4.593935946015374e-180,6.90123740123554e-182,9.908128393087756e-183,7.895040058327176e-185,1.0443434730782167e-184,4.2106638631211065e-191,1.0,0.0
543.5,1.0,0.0,3.063357899350285e-180,4.6059957282958667e-182,6.612473508532129e-183,5.264941934355856e-185,6.973921678377837e-185,2.807952924047923e-191,1.0,0.0
544.0,1.0,0.0,2.0427280070483565e-180,3.074112288904135e-182,4.41302002702951e-183,3.511016172368063e-185,4.6570411293880264e-185,1.8725312231144053e-191,1.0,0.0
544.5,1.0,0.0,1.3621450212085098e-180,2.051708022180845e-182,2.945150455663076e-183,2.341380894035619e-185,3.109871051231552e-185,1.2487293217816304e-191,1.0,0.0
545.0,1.0,0.0,9.083142995058612e-181,1.3693391343754031e-182,1.9655256186979415e-183,1.561389686976792e-185,2.0767010932107524e-185,8.327363976639978e-192,1.0,0.0
545.5,1.0,0.0,6.056879802378482e-181,9.139156582233346e-183,1.3117454527636015e-183,1.0412392700362249e-185,1.3867714893183564e-185,5.553244324050353e-192,1.0,0.0
546.0,1.0,0.0,4.038887526092908e-181,6.099592920746894e-183,8.754272527082338e-184,6.943681112391143e-186,9.260514618186747e-186,3.703275410527192e-192,1.0,0.0
546.5,1.0,0.0,2.6932369438837257e-181,4.070944871239368e-183,5.842385295362291e-184,4.630511770990918e-186,6.183931134398661e-186,2.469592159893528e-192,1.0,0.0
547.0,1.0,0.0,1.7959215722248604e-181,2.7169974284039336e-183,3.899060414936571e-184,3.0879354515560774e-186,4.1294620041221626e-186,1.6468894980953507e-192,1.0,0.0
547.5,1.0,0.0,1.1975679677598617e-181,1.8133551533767822e-183,2.602132296120694e-184,2.0592422047633216e-186,2.757538677968067e-186,1.0982562379925822e-192,1.0,0.0
548.0,1.0,0.0,7.98569970751996e-182,1.2102529568045376e-183,1.736594497002909e-184,1.3732406285140153e-186,1.8414039081740298e-186,7.323908222116773e-193,1.0,0.0
548.5,1.0,0.0,5.325075614536803e-182,8.077353176215443e-184,1.1589564259095584e-184,9.157688215269017e-187,1.2296338761716289e-186,4.884072524713829e-193,1.0,0.0
549.0,1.0,0.0,3.550901153199122e-182,5.390904420516426e-184,7.734556843510964e-185,6.106959768292018e-187,8.211110383519076e-187,3.257026643686277e-193,1.0,0.0
549.5,1.0,0.0,2.367834733720983e-182,3.597939293346827e-184,5.1618265182371725e-185,4.0725297044974553e-187,5.483113996072441e-187,2.1720034684252696e-193,1.0,0.0
550.0,1.0,0.0,1.5789347786164968e-182,2.4012958562880194e-184,3.444855544365143e-185,2.715835485480969e-187,3.6614404460325663e-187,1.448437345213362e-193,1.0,0.0
550.5,1.0,0.0,1.0528754391599764e-182,1.6026443351287858e-184,2.2989962774712106e-185,1.8111009259774008e-187,2.444983824961548e-187,9.659149973418485e-194,1.0,0.0
551.0,1.0,0.0,7.020851686842001e-183,1.0696169489214938e-184,1.5342819087099486e-185,1.2077633393372003e-187,1.6326734238937569e-187,6.44136784316035e-194,1.0,0.0
551.5,1.0,0.0,4.681689454923506e-183,7.138698529546602e-185,1.0239333866028123e-185,8.054174397522325e-188,1.0902396574244579e-187,4.295535263222586e-194,1.0,0.0
552.0,1.0,0.0,3.1218742582783187e-183,4.7644135485086846e-185,6.8334164385498126e-186,5.371062569849648e-188,7.280210679315644e-188,2.86455043145038e-194,1.0,0.0
552.5,1.0,0.0,2.0817482616774813e-183,3.179797795553662e-185,4.560408192973432e-186,3.581783985555949e-188,4.861443477034077e-188,1.9102739469864486e-194,1.0,0.0
553.0,1.0,0.0,1.3881647582395557e-183,2.1222141280340193e-185,3.0434711691433857e-186,2.388573255071026e-188,3.2462791063188564e-188,1.273898507834494e-194,1.0,0.0
553.5,1.0,0.0,9.256649478191463e-184,1.416375950615421e-185,2.0311140629264788e-186,1.5928604760551418e-188,2.1677330364445978e-188,8.495207697636213e-195,1.0,0.0
554.0,1.0,0.0,6.172578510836645e-184,9.452953737604675e-186,1.3554986242691662e-186,1.0622259410906944e-188,1.4475216275735245e-188,5.665172911627748e-195,1.0,0.0
554.5,1.0,0.0,4.116038482628851e-184,6.308936661943084e-186,9.046144000026159e-187,7.0836332303213554e-189,9.665930155304023e-189,3.77791632377106e-195,1.0,0.0
555.0,1.0,0.0,2.7446832406810957e-184,4.210604490894676e-186,6.037088752231327e-187,4.723840508581325e-189,6.454484641518297e-189,2.51936734250017e-195,1.0,0.0
555.5,1.0,0.0,1.830227322574566e-184,2.8101686143843542e-186,4.028944391438086e-187,3.1501728318814642e-189,4.310015378542598e-189,1.6800826715996683e-195,1.0,0.0
556.0,1.0,0.0,1.2204439487404112e-184,1.875512474304158e-186,2.688776076396398e-187,2.1007459428292627e-189,2.878030539442189e-189,1.1203915010058013e-195,1.0,0.0
556.5,1.0,0.0,8.138242794462511e-185,1.2517199787343272e-186,1.7943933353677374e-187,1.4009178901653151e-189,1.9218138006827295e-189,7.471519858198074e-196,1.0,0.0
557.0,1.0,0.0,5.4267953763854764e-185,8.353992109074312e-187,1.19751320345884e-187,9.342257326902122e-190,1.2832951420224463e-189,4.982509100418646e-196,1.0,0.0
557.5,1.0,0.0,3.618730578694146e-185,5.575458500301416e-187,7.991763528237539e-188,6.230041874923927e-190,8.569216723356858e-190,3.322670244805769e-196,1.0,0.0
558.0,1.0,0.0,2.413065187266771e-185,3.721060792609295e-187,5.3334053377509366e-188,4.154608470107811e-190,5.722094664463639e-190,2.2157786841198327e-196,1.0,0.0
558.5,1.0,0.0,1.6090956404110254e-185,2.483433839656176e-187,3.5593132409450254e-188,2.770570685381152e-190,3.8209230063156503e-190,1.4776293679118438e-196,1.0,0.0
559.0,1.0,0.0,1.0729874989090074e-185,1.6574409931589818e-187,2.3753492993495786e-188,1.8476017439667361e-190,2.5514136365287507e-190,9.853820443670408e-197,1.0,0.0
559.5,1.0,0.0,7.1549642165516015e-186,1.1061733980528232e-187,1.5852158591070986e-188,1.2321043430377013e-190,1.7036987202581997e-190,6.571186157152417e-197,1.0,0.0
560.0,1.0,0.0,4.771119234118425e-186,7.382577207693316e-188,1.0579106498065825e-188,8.216495268419068e-191,1.1376379266728606e-190,4.3821061462754556e-197,1.0,0.0
560.5,1.0,0.0,3.181508398534786e-186,4.927112051300067e-188,7.060073539941811e-189,5.479308167458875e-191,7.596519702631362e-191,2.922281251568424e-197,1.0,0.0
561.0,1.0,0.0,2.121513882437619e-186,3.288338635115311e-188,4.711607628297548e-189,3.6539688453594506e-191,5.0725299229446635e-191,1.9487724287800923e-197,1.0,0.0
561.5,1.0,0.0,1.4146815251056229e-186,2.1946248191877162e-188,3.144333943728728e-189,2.436710584058318e-191,3.387145950030545e-191,1.2995716766139022e-197,1.0,0.0
562.0,1.0,0.0,9.433470287621454e-187,1.4646831773007016e-188,2.0983980246728203e-189,1.6249614239543588e-191,2.2617393214273417e-191,8.666412264477134e-198,1.0,0.0
562.5,1.0,0.0,6.290487299662204e-187,9.775224876873602e-189,1.4003826810052037e-189,1.0836328381816121e-191,1.5102558713872594e-191,5.7793427039379665e-198,1.0,0.0
563.0,1.0,0.0,4.194663179162744e-187,6.523932780703179e-189,9.345558310246073e-190,7.226387656411652e-192,1.0084581139161633e-191,3.854051800840403e-198,1.0,0.0
563.5,1.0,0.0,2.797112266257743e-187,4.354034399578261e-189,6.236823169521376e-190,4.8190379859196335e-192,6.73386716577928e-192,2.5701391859568937e-198,1.0,0.0
564.0,1.0,0.0,1.8651883824462796e-187,2.9058546850466513e-189,4.162183943466856e-190,3.2136563950046395e-192,4.496458356210183e-192,1.7139404756984366e-198,1.0,0.0
564.5,1.0,0.0,1.243756907429042e-187,1.9393472910951236e-189,2.777657975247136e-190,2.143080707022505e-192,3.0024511984046407e-192,1.1429699778005553e-198,1.0,0.0
565.0,1.0,0.0,8.293699764248924e-188,1.2943059354905626e-189,1.8536849651192339e-190,1.4291493276735566e-192,2.0048444889175877e-192,7.62208709783622e-199,1.0,0.0
565.5,1.0,0.0,5.5304581923238055e-188,8.638094637116472e-190,1.2370656502821104e-190,9.53052200078504e-193,1.3387046703033366e-192,5.082916641985467e-199,1.0,0.0
566.0,1.0,0.0,3.687855684008035e-188,5.764990997548303e-190,8.255611175733066e-191,6.355588394266067e-193,8.938985250228064e-193,3.3896281989261934e-199,1.0,0.0
566.5,1.0,0.0,2.459159634358571e-188,3.84750302900007e-190,5.5094135780730126e-191,4.2383306473446647e-193,5.968854861857817e-193,2.260430385720822e-199,1.0,0.0
567.0,1.0,0.0,1.6398326359360337e-188,2.5677868429417263e-190,3.6767252932985447e-191,2.8264018063280616e-193,3.985595078723538e-193,1.5074058816403157e-199,1.0,0.0
567.5,1.0,0.0,1.093483739855836e-188,1.7137151281750082e-190,2.4536728310364805e-191,1.884833384906129e-193,2.6613052298331227e-193,1.005238863503189e-199,1.0,0.0
568.0,1.0,0.0,7.291638568021203e-189,1.1437153633780958e-190,1.6374641090700804e-191,1.256932701354245e-193,1.777033276227857e-193,6.703603694908737e-200,1.0,0.0
568.5,1.0,0.0,4.8622573037678574e-189,7.633029538552289e-191,1.0927645304043351e-191,8.382066099107753e-194,1.1865766393710312e-193,4.4704103406515106e-200,1.0,0.0
569.0,1.0,0.0,3.2422816720137692e-189,5.094195353184595e-191,7.292577542583388e-192,5.589721024438288e-194,7.92310459794646e-194,2.9811679429759434e-200,1.0,0.0
569.5,1.0,0.0,2.162039107336041e-189,3.399804250562441e-191,4.866706855136972e-192,3.72759895785793e-194,5.290471117539518e-194,1.9880417117630498e-200,1.0,0.0
570.0,1.0,0.0,1.4417048160862484e-189,2.268986412273395e-191,3.2477978178830547e-192,2.4858116903247994e-194,3.532585405333333e-194,1.3257588597780338e-200,1.0,0.0
570.5,1.0,0.0,9.613668733713725e-190,1.514291706400673e-191,2.1674168787218327e-192,1.657705073743163e-194,2.3587958674946902e-194,8.841044573642401e-201,1.0,0.0
571.0,1.0,0.0,6.410648385879832e-190,1.0106176041300676e-191,1.446423883370285e-192,1.1054683257001938e-194,1.5750248585626846e-194,5.8957983111430206e-201,1.0,0.0
571.5,1.0,0.0,4.274789767122368e-190,6.744718701086155e-192,9.65269059736404e-193,7.372000168910235e-195,1.0516805321247359e-194,3.931711590184693e-201,1.0,0.0
572.0,1.0,0.0,2.850542792729711e-190,4.501326255488616e-192,6.44170535385798e-193,4.916141398934106e-195,7.022303985628735e-195,2.621927528125774e-201,1.0,0.0
572.5,1.0,0.0,1.9008172695830965e-190,3.004116773971564e-192,4.298856973366385e-193,3.2784109451659e-195,4.688941196637313e-195,1.7484761393422948e-201,1.0,0.0
573.0,1.0,0.0,1.2675151909876742e-190,2.0049003782195296e-192,2.8688299484138465e-193,2.186263038140988e-195,3.1309008771322806e-195,1.166000490150755e-201,1.0,0.0
573.5,1.0,0.0,8.452126277960912e-191,1.3380380225567007e-192,1.914504037318466e-193,1.4579459713300006e-195,2.090562820585317e-195,7.775668769351483e-202,1.0,0.0
574.0,1.0,0.0,5.636101178632114e-191,8.929842146948584e-193,1.2776368763561085e-193,9.722555792815796e-196,1.395907048062254e-195,5.185334379293474e-202,1.0,0.0
574.5,1.0,0.0,3.758301219257435e-191,5.959622892268324e-193,8.52625391432087e-194,6.483648377336021e-196,9.320713357230022e-196,3.4579266666349268e-202,1.0,0.0
575.0,1.0,0.0,2.506134579028269e-191,3.9773466929429874e-193,5.689954032637447e-194,4.323728946056956e-196,6.223592947756067e-196,2.305976018510821e-202,1.0,0.0
575.5,1.0,0.0,1.671156770516159e-191,2.6544086844904457e-193,3.7971602578678426e-194,2.8833506610029555e-196,4.15558896790036e-196,1.5377785198486873e-202,1.0,0.0
576.0,1.0,0.0,1.1143715006417844e-191,1.7715026355658925e-193,2.534012595155494e-194,1.922810394661014e-196,2.7747468513014246e-196,1.0254932125584814e-202,1.0,0.0
576.5,1.0,0.0,7.43092367725063e-192,1.1822667861547308e-193,1.691057152570321e-194,1.2822581142497866e-196,1.8527359516495862e-196,6.838672189653804e-203,1.0,0.0
577.0,1.0,0.0,4.955136295689789e-192,7.890215203850129e-194,1.1285153658607144e-194,8.55095157414169e-197,1.2370950546863775e-196,4.5604823448384226e-203,1.0,0.0
577.5,1.0,0.0,3.30421583847391e-192,5.2657699575581306e-194,7.531064083921968e-195,5.702344275915667e-197,8.260227221545105e-197,3.041233511113967e-203,1.0,0.0
578.0,1.0,0.0,2.203338446354886e-192,3.5142656767769887e-194,5.02579633469923e-195,3.802703087866839e-197,5.515441717367795e-197,2.0280971371966262e-203,1.0,0.0
578.5,1.0,0.0,1.4692443068209979e-192,2.3453462856312937e-194,3.353923123246021e-195,2.5358957557912412e-197,3.6827139670722936e-197,1.3524702877022562e-203,1.0,0.0
579.0,1.0,0.0,9.797309336190025e-193,1.5652331379816347e-194,2.2382108622827714e-195,1.691104216954429e-197,2.4589803759850836e-197,9.019172846758337e-204,1.0,0.0
579.5,1.0,0.0,6.533104792945142e-193,1.0446017994732978e-194,1.4936490669174641e-195,1.1277409337261107e-197,1.6418804154052223e-197,6.014585227079713e-204,1.0,0.0
580.0,1.0,0.0,4.3564469356849694e-193,6.971434996836222e-195,9.967719836731524e-196,7.520527650959665e-198,1.0962948379735117e-197,4.010926029532407e-204,1.0,0.0
580.5,1.0,0.0,2.9049939507985977e-193,4.6525738174774674e-195,6.651854669930773e-196,5.015188680352399e-198,7.320025666196849e-198,2.674752599829905e-204,1.0,0.0
581.0,1.0,0.0,1.9371267408424367e-193,3.10501741575088e-195,4.439043089463777e-196,3.3444617779406145e-198,4.887617685275948e-198,1.7837031535281435e-204,1.0,0.0
581.5,1.0,0.0,1.2917273060259798e-193,2.0722134445384207e-195,2.962345089364997e-196,2.230309804629699e-198,3.263482149518098e-198,1.1894920345759957e-204,1.0,0.0
582.0,1.0,0.0,8.613579059919931e-194,1.3829440585996254e-195,1.9768859617816791e-196,1.4873190699175137e-198,2.179037211796746e-198,7.932324866356643e-205,1.0,0.0
582.5,1.0,0.0,5.743762160587081e-194,9.229420181440438e-196,1.3192504976745104e-196,9.918433715904832e-199,1.4549479083900446e-198,5.28980231929778e-205,1.0,0.0
583.0,1.0,0.0,3.830092407336498e-194,6.159477936453117e-196,8.80384924697185e-197,6.614271846760852e-199,9.714705414014516e-199,3.527592326712837e-205,1.0,0.0
583.5,1.0,0.0,2.554006840568287e-194,4.1106743236079287e-196,5.875131745444413e-197,4.410836724011903e-199,6.48651193465314e-199,2.3524333733300206e-205,1.0,0.0
584.0,1.0,0.0,1.7030792597000966e-194,2.7433544156517073e-196,3.920688192006668e-197,2.9414394941517273e-199,4.331040081791308e-199,1.5687591464221385e-205,1.0,0.0
584.5,1.0,0.0,1.1356582600911317e-194,1.8308402330606545e-196,2.616415315294154e-197,1.9615476072193514e-199,2.891828817098237e-199,1.0461530030069842e-205,1.0,0.0
585.0,1.0,0.0,7.572869415016711e-195,1.2218521560919384e-196,1.746026151126091e-197,1.3080904738219323e-199,1.9308669867759245e-199,6.976444399333784e-206,1.0,0.0
585.5,1.0,0.0,5.0497894650362155e-195,8.154297543160051e-197,1.1651839388299932e-197,8.723217659325086e-200,1.2892333524438514e-199,4.652357340660029e-206,1.0,0.0
586.0,1.0,0.0,3.367333073329441e-195,5.441944807382135e-197,7.775671770392099e-198,5.817221911421588e-200,8.608155570009795e-200,3.1025014171065895e-206,1.0,0.0
586.5,1.0,0.0,2.2454266866464258e-195,3.6317955756856263e-197,5.188968508220958e-198,3.879310569960557e-200,5.747620474232283e-200,2.0689543502146116e-206,1.0,0.0
587.0,1.0,0.0,1.4973098577738085e-195,2.4237529027433927e-197,3.462771511946383e-198,2.5869823423224383e-200,3.837650861409537e-200,1.3797163933994545e-206,1.0,0.0
587.5,1.0,0.0,9.984457847229848e-196,1.6175397958346396e-197,2.310821093204167e-198,1.725171898486893e-200,2.562372369880507e-200,9.20086665674056e-207,1.0,0.0
588.0,1.0,0.0,6.65790036614915e-196,1.079496632782939e-197,1.5420856545015026e-198,1.1504593612961821e-200,1.7108755831598215e-200,6.135749846692775e-207,1.0,0.0
588.5,1.0,0.0,4.43966392204936e-196,7.204225460892608e-198,1.0290828920437443e-198,7.672028112394072e-201,1.1423364095799975e-200,4.0917260575162854e-207,1.0,0.0
589.0,1.0,0.0,2.960485236601264e-196,4.807872991407143e-198,6.867393094516422e-199,5.116218514236983e-201,7.627268176884777e-201,2.7286350326056838e-207,1.0,0.0
589.5,1.0,0.0,1.9741297967636116e-196,3.208620576904034e-198,4.582823642096808e-199,3.4118346899321286e-201,5.092645211939278e-201,1.819635276468747e-207,1.0,0.0
590.0,1.0,0.0,1.3164019216471557e-196,2.141329153922888e-198,3.058257653322486e-199,2.275238209044374e-201,3.4002999933721356e-201,1.2134537857889023e-207,1.0,0.0
590.5,1.0,0.0,8.778115917997203e-197,1.4290524992207415e-198,2.0408669231027967e-199,1.5172800950208747e-201,2.270337681947313e-201,8.092116570745555e-208,1.0,0.0
591.0,1.0,0.0,5.853479686005012e-197,9.537018531433546e-199,1.3619306469330838e-199,1.0118232268718183e-201,1.5158739536829219e-201,5.3963612613592794e-208,1.0,0.0
591.5,1.0,0.0,3.903254952947894e-197,6.3646827152368835e-199,9.088558122562087e-200,6.74750981594444e-202,1.0121272921929723e-201,3.598652386356945e-208,1.0,0.0
592.0,1.0,0.0,2.6027935595537014e-197,4.247570349701001e-199,6.065054058580802e-200,4.499687999676711e-202,6.757819591504594e-202,2.3998205933931594e-208,1.0,0.0
592.5,1.0,0.0,1.7356115332763055e-197,2.834680347982202e-199,4.047380685671118e-200,3.0006909911083634e-202,4.512087000646865e-202,1.6003598602269749e-208,1.0,0.0
593.0,1.0,0.0,1.1573516398888939e-197,1.8917654788709659e-199,2.7009287371380106e-200,2.001060150375472e-202,3.0126435591462057e-202,1.0672263030200357e-208,1.0,0.0
593.5,1.0,0.0,7.717526604729427e-198,1.262496523450396e-199,1.8024029478964778e-200,1.3344398680932003e-202,2.011488032956875e-202,7.116974126831311e-209,1.0,0.0
594.0,1.0,0.0,5.1462507022000956e-198,8.425443634596842e-200,1.2027914865551233e-200,8.898931626988305e-203,1.34303265359489e-202,4.746071206756534e-209,1.0,0.0
594.5,1.0,0.0,3.431655975590056e-198,5.622831339000634e-200,8.026542240096253e-201,5.934398791744187e-203,8.967163916732635e-203,3.164995586750217e-209,1.0,0.0
595.0,1.0,0.0,2.288318897827581e-198,3.752468272151285e-200,5.356317838768739e-201,3.957451319711959e-203,5.987190326231381e-203,2.1106293058177364e-209,1.0,0.0
595.5,1.0,0.0,1.5259115177635084e-198,2.504255836170128e-200,3.574405984478318e-201,2.639091399222291e-203,3.9975181065418373e-203,1.4075078165174218e-209,1.0,0.0
596.0,1.0,0.0,1.017518127501289e-198,1.6712447434393284e-200,2.3852895885641072e-201,1.759921421603227e-203,2.669053234300234e-203,9.38619695445047e-210,1.0,0.0
596.5,1.0,0.0,6.785079788316998e-199,1.1153241564526336e-200,1.5917616686764378e-201,1.1736324797373324e-203,1.7820646450170052e-203,6.25933948381068e-210,1.0,0.0
597.0,1.0,0.0,4.524470521904242e-199,7.443237176393513e-201,1.0622204739985618e-201,7.826560711964895e-204,1.1898414533726621e-203,4.174143225527089e-210,1.0,0.0
597.5,1.0,0.0,3.0170365186903903e-199,4.967321877504417e-201,7.088445271614924e-202,5.2192703508063346e-204,7.944273011482401e-204,2.783595866607453e-210,1.0,0.0
598.0,1.0,0.0,2.011839686222643e-199,3.314991687459248e-201,4.73028176038345e-202,3.480555988655255e-204,5.304184850910522e-204,1.8562865388639167e-210,1.0,0.0
598.5,1.0,0.0,1.3415478725518796e-199,2.2122911463161086e-201,3.156623081782656e-202,2.3210657946422773e-204,3.541461843847569e-204,1.2378951002101996e-210,1.0,0.0
599.0,1.0,0.0,8.945795764311723e-200,1.476392451002635e-201,2.106483897006097e-202,1.5478407454218183e-204,2.3645358893479337e-204,8.25510627613329e-211,1.0,0.0
599.5,1.0,0.0,5.965293039043807e-200,9.8528313294209e-202,1.4057019844350322e-202,1.0322029464985753e-204,1.578732979405363e-204,5.505052812875678e-211,1.0,0.0
600.0,1.0,0.0,3.977815051806331e-200,6.575366709373129e-202,9.380545008598887e-203,6.883414308611638e-205,1.0540734672499452e-204,3.6711345916039735e-211,1.0,0.0
600.5,1.0,0.0,2.6525122039793907e-200,4.388121131131414e-202,6.259830660720075e-203,4.590317465251541e-205,7.037728549419584e-205,2.4481561812404596e-211,1.0,0.0
601.0,1.0,0.0,1.7687652393654222e-200,2.9284440810343415e-202,4.177310893763426e-203,3.0611282864859473e-205,4.6988715475113135e-205,1.6325929997458534e-211,1.0,0.0
601.5,1.0,0.0,1.1794594073097533e-200,1.9543167902237428e-202,2.78760165004019e-203,2.041363451525655e-205,3.1372856721361554e-205,1.0887213405572366e-211,1.0,0.0
602.0,1.0,0.0,7.864947040629127e-201,1.30422551140197e-202,1.860220082065784e-203,1.361316584875791e-205,2.0946621839918323e-205,7.260316240577741e-212,1.0,0.0
602.5,1.0,0.0,5.244554544949734e-201,8.703824377246095e-203,1.2413597104604636e-203,9.078162081760021e-206,1.3985350411266018e-205,4.841660532329731e-212,1.0,0.0
603.0,1.0,0.0,3.49720757595244e-201,5.808543537113755e-203,8.283820226777197e-204,6.053920666115255e-206,9.337532951362621e-206,3.2287404196795326e-212,1.0,0.0
603.5,1.0,0.0,2.3320304373755667e-201,3.876359790636007e-203,5.527940853901266e-204,4.037155845152926e-206,6.23433849075911e-206,2.1531382749859695e-212,1.0,0.0
604.0,1.0,0.0,1.555059527561779e-201,2.5869057920015136e-203,3.68889091815214e-204,2.692243270876219e-206,4.1624405747240824e-206,1.4358554074148313e-212,1.0,0.0
604.5,1.0,0.0,1.0369547907711197e-201,1.7263818002708234e-203,2.4616592836435636e-204,1.795366353026371e-206,2.7791062578654226e-206,9.575236095875797e-213,1.0,0.0
605.0,1.0,0.0,6.914688595806557e-202,1.1521069270791396e-203,1.6427057443485922e-204,1.1972693360650667e-206,1.8555031536996928e-206,6.385402389270932e-213,1.0,0.0
605.5,1.0,0.0,4.610897100096497e-202,7.688620589205851e-204,1.0962038270675655e-204,7.984185780003549e-207,1.2388470224891009e-206,4.2582097098004225e-213,1.0,0.0
